league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
GER-Bundesliga,2526,Union Berlin,Aljoscha Kemlein,3,2025,240,11236,M S,26,1687,0,0.8880526106804609,0,0.8880526106804609,1,1.021680373698473,12,12,3,0,5.136762062087655,3.7477640341967344
GER-Bundesliga,2526,Union Berlin,Andras Schafer,3,2025,240,7410,M S,24,1162,1,1.6521764807403088,1,1.6521764807403088,0,0.203364759683609,23,3,2,1,3.9538575038313866,2.3145154919475317
GER-Bundesliga,2526,Union Berlin,Andrej Ilic,3,2025,240,12421,F M S,28,1971,2,9.252086853608489,2,8.494310175999999,8,4.313227271661162,60,28,5,0,12.149840859696269,2.363329137675464
GER-Bundesliga,2526,Union Berlin,Christopher Trimmel,3,2025,240,7875,D S,25,1657,0,0.05563767161220312,0,0.05563767161220312,2,4.083543177694082,4,43,7,0,4.119310344569385,2.9269840111956
GER-Bundesliga,2526,Union Berlin,Danilho Doekhi,3,2025,240,10725,D,30,2700,4,4.243063135072589,4,4.243063135072589,0,0.54770487267524,39,8,4,0,3.8467026092112064,2.608805935829878
GER-Bundesliga,2526,Union Berlin,Derrick Köhn,3,2025,240,13093,D S,28,1869,1,2.375174617394805,0,1.6173979174345732,2,3.0648233611136675,28,24,4,1,4.090292382054031,2.3243444226682186
GER-Bundesliga,2526,Union Berlin,Diogo Leite,3,2025,240,10724,D,19,1638,0,0.7947779260575771,0,0.7947779260575771,0,0.37698831409215927,10,7,2,0,3.049201315268874,2.7781039606779814
GER-Bundesliga,2526,Union Berlin,Dmytro Bogdanov,3,2025,240,14109,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
GER-Bundesliga,2526,Union Berlin,Frederik Rönnow,3,2025,240,7048,GK,29,2610,0,0.0,0,0.0,0,0.018664758652448654,0,1,2,0,1.797542778775096,1.7788780201226473
GER-Bundesliga,2526,Union Berlin,Ilyas Ansah,3,2025,240,13866,F M S,29,1728,5,3.683180502615869,5,3.683180502615869,1,1.3575712963938713,30,15,1,0,6.211194893345237,2.8220800682902336
GER-Bundesliga,2526,Union Berlin,Janik Haberer,3,2025,240,4271,D M S,27,1599,0,0.6165919480845332,0,0.6165919480845332,1,1.4415380079299212,11,20,8,0,2.601379710249603,1.615098069421947
GER-Bundesliga,2526,Union Berlin,Josip Juranovic,3,2025,240,11333,D S,7,195,0,0.07852633018046618,0,0.07852633018046618,0,0.840107649564743,3,9,1,0,0.37133966758847237,0.21809560805559158
GER-Bundesliga,2526,Union Berlin,Leopold Querfeld,3,2025,240,12920,D,29,2610,3,3.893261847086251,1,1.6199317695572972,0,2.3009741939604282,29,21,7,0,4.5924205128103495,3.622506119310856
GER-Bundesliga,2526,Union Berlin,Linus Güther,3,2025,240,14567,S,1,4,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0
GER-Bundesliga,2526,Union Berlin,Livan Burcu,3,2025,240,14177,F M S,14,446,0,1.6604530364274979,0,1.6604530364274979,0,0.33022579830139875,12,7,3,0,1.9030108600854874,0.8653373047709465
GER-Bundesliga,2526,Union Berlin,Marin Ljubicic,3,2025,240,13428,S,2,11,2,1.5059347748756409,2,1.5059347748756409,0,0.0,2,0,0,0,0.6139925122261047,0.0
GER-Bundesliga,2526,Union Berlin,Matheo Raab,3,2025,240,13867,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
GER-Bundesliga,2526,Union Berlin,Oliver Burke,3,2025,240,5256,F M S,25,1340,5,5.340682754293084,5,5.340682754293084,1,2.048470288515091,29,18,3,0,8.305542703717947,1.766427531838417
GER-Bundesliga,2526,Union Berlin,Rani Khedira,3,2025,240,5251,M,29,2584,5,2.25364014133811,5,2.25364014133811,1,2.260945649817586,22,15,7,0,6.341911718249321,3.019624199718237
GER-Bundesliga,2526,Union Berlin,Robert Skov,3,2025,240,7867,D,3,236,0,0.032468199729919434,0,0.032468199729919434,0,0.08000954240560532,1,1,0,0,0.3229803517460823,0.2905121520161629
GER-Bundesliga,2526,Union Berlin,Stanley N'Soki,3,2025,240,6436,D S,12,764,1,0.13325468823313713,1,0.13325468823313713,2,0.17357586324214935,3,3,2,0,1.034647397696972,0.9443811476230621
GER-Bundesliga,2526,Union Berlin,Tim Skarke,3,2025,240,10926,F M S,19,521,1,0.881965677253902,1,0.881965677253902,0,0.3591699292883277,13,8,0,0,2.625681425444782,1.5599337816238403
GER-Bundesliga,2526,Union Berlin,Tom Rothe,3,2025,240,10550,D S,17,676,1,1.36936616897583,1,1.36936616897583,0,0.7448169812560081,15,8,1,1,1.5021825581789017,0.8592501804232597
GER-Bundesliga,2526,Union Berlin,Woo-Yeong Jeong,3,2025,240,7267,F M S,26,1141,3,1.8446489479392767,3,1.8446489479392767,1,0.4271412957459688,21,6,0,0,3.246774561703205,1.3997618705034256
GER-Bundesliga,2526,VfB Stuttgart,Alexander Nübel,3,2025,133,2639,GK,30,2700,0,0.0,0,0.0,1,0.2837728001177311,0,3,0,0,6.456517750397325,6.362172165885568
GER-Bundesliga,2526,VfB Stuttgart,Ameen Al Dakhil,3,2025,133,11699,D S,8,368,0,0.06256280839443207,0,0.06256280839443207,0,0.08149907365441322,1,2,1,0,0.7323282063007355,0.717394694685936
GER-Bundesliga,2526,VfB Stuttgart,Angelo Stiller,3,2025,133,9725,M S,30,2392,2,3.0469421856105328,2,2.2891654781997204,5,5.608232687227428,13,47,1,0,17.034650955349207,13.019422631710768
GER-Bundesliga,2526,VfB Stuttgart,Atakan Karazor,3,2025,133,8878,M S,27,1834,0,1.0594271700829268,0,1.0594271700829268,1,1.621204137802124,7,13,5,0,11.296419456601143,8.822118561714888
GER-Bundesliga,2526,VfB Stuttgart,Badredine Bouanani,3,2025,133,11062,F M S,13,441,0,1.011326503008604,0,1.011326503008604,0,0.5685664489865303,15,5,1,0,4.002070114016533,2.7629486471414566
GER-Bundesliga,2526,VfB Stuttgart,Bilal El Khannouss,3,2025,133,13020,F M S,22,1480,4,2.4929664293304086,4,2.4929664293304086,4,4.492784759029746,36,40,5,0,9.81327305175364,4.827577326446772
GER-Bundesliga,2526,VfB Stuttgart,Chema Andres,3,2025,133,13078,M S,22,1029,2,1.0733148530125618,2,1.0733148530125618,0,1.0955895436927676,12,13,4,0,7.563831863924861,6.639397997409105
GER-Bundesliga,2526,VfB Stuttgart,Chris Führich,3,2025,133,6449,F M S,29,1439,6,3.8600837364792824,6,3.8600837364792824,6,6.399704214185476,38,37,1,0,14.805523961782455,8.062786780297756
GER-Bundesliga,2526,VfB Stuttgart,Dan-Axel Zagadou,3,2025,133,6103,D,2,168,0,0.26282281428575516,0,0.26282281428575516,0,0.0886286199092865,5,1,0,0,0.27376653254032135,0.08412973769009113
GER-Bundesliga,2526,VfB Stuttgart,Deniz Undav,3,2025,133,10804,F M S,25,1916,18,17.908543672412634,18,17.15076705440879,5,4.408816426992416,110,30,5,0,26.917872726917267,7.900509121827781
GER-Bundesliga,2526,VfB Stuttgart,Ermedin Demirovic,3,2025,133,6496,F S,21,1264,9,6.5854785442352295,8,5.8277018666267395,3,2.0952373519539833,31,15,4,0,10.293167021125555,3.5021073184907436
GER-Bundesliga,2526,VfB Stuttgart,Finn Jeltsch,3,2025,133,13426,D S,22,1500,0,0.19509844854474068,0,0.19509844854474068,1,0.10187679901719093,3,5,3,0,5.332050487399101,5.174723267555237
GER-Bundesliga,2526,VfB Stuttgart,Jamie Leweling,3,2025,133,9718,D M S,28,2036,7,3.7674520555883646,7,3.7674520555883646,7,5.030639536678791,42,36,4,0,14.739407155662775,7.697860421612859
GER-Bundesliga,2526,VfB Stuttgart,Jeremy Arévalo,3,2025,133,14338,S,7,21,0,0.15828637033700943,0,0.15828637033700943,1,0.062080275267362595,3,1,0,0,0.34943726658821106,0.12907062470912933
GER-Bundesliga,2526,VfB Stuttgart,Joshua Vagnoman,3,2025,133,6626,D M S,24,1517,1,3.556872447952628,1,3.556872447952628,3,2.121924228966236,19,16,3,0,7.548987561836839,3.170874636620283
GER-Bundesliga,2526,VfB Stuttgart,Julian Chabot,3,2025,133,7937,D S,24,2069,0,1.5345371970906854,0,1.5345371970906854,0,0.21583900414407253,17,5,3,0,10.755831198766828,10.517905743792653
GER-Bundesliga,2526,VfB Stuttgart,Lazar Jovanovic,3,2025,133,13868,S,3,23,0,0.0999414473772049,0,0.0999414473772049,0,0.09531611576676369,1,2,0,0,0.19525755941867828,0.0
GER-Bundesliga,2526,VfB Stuttgart,Lorenz Assignon,3,2025,133,8973,D S,21,1020,0,0.6752535561099648,0,0.6752535561099648,0,0.5555269625037909,12,6,3,1,4.368187805637717,3.426800586283207
GER-Bundesliga,2526,VfB Stuttgart,Luca Jaquez,3,2025,133,13425,D S,10,695,0,0.11304950062185526,0,0.11304950062185526,1,0.4413405451923609,2,5,1,0,2.306816730648279,1.851858228445053
GER-Bundesliga,2526,VfB Stuttgart,Maximilian Mittelstädt,3,2025,133,419,D M S,28,1916,5,3.7184059731662273,2,1.445075923576951,4,4.851282455027103,27,34,3,0,13.510489083826542,9.77611861936748
GER-Bundesliga,2526,VfB Stuttgart,Nick Woltemade,3,2025,133,8117,M,1,90,0,0.0,0,0.0,0,0.34767159819602966,0,1,0,0,0.5924015045166016,0.2447298914194107
GER-Bundesliga,2526,VfB Stuttgart,Nikolas Nartey,3,2025,133,6415,F M S,25,1079,3,3.905818996950984,3,3.905818996950984,2,2.8492082208395004,20,20,2,0,11.452169436961412,5.185134256258607
GER-Bundesliga,2526,VfB Stuttgart,Pascal Stenzel,3,2025,133,326,D,2,114,0,0.15920219477266073,0,0.15920219477266073,0,0.0,3,0,2,0,0.2664077952504158,0.11815702170133591
GER-Bundesliga,2526,VfB Stuttgart,Ramon Hendriks,3,2025,133,12927,D S,27,1699,0,0.1768699772655964,0,0.1768699772655964,2,0.5239925440400839,4,5,3,0,7.439865835011005,7.198869563639164
GER-Bundesliga,2526,VfB Stuttgart,Tiago Tomás,3,2025,133,10367,F M S,23,920,4,4.283852130174637,4,4.283852130174637,3,1.2588633932173252,31,11,3,0,7.0852397587150335,2.4432809464633465
GER-Bundesliga,2526,Werder Bremen,Amos Pieper,3,2025,123,7320,D,15,1194,0,0.3870185147970915,0,0.3870185147970915,0,0.06971349939703941,8,2,4,0,1.975609414279461,1.941870380192995
GER-Bundesliga,2526,Werder Bremen,Cameron Puertas,3,2025,123,14058,F M S,24,1568,1,2.1199636049568653,1,2.1199636049568653,2,2.187379878014326,34,23,5,0,6.306653682142496,4.271573452278972
GER-Bundesliga,2526,Werder Bremen,Felix Agu,3,2025,123,8804,D M S,11,757,0,0.08192805992439389,0,0.08192805992439389,0,0.44715105555951595,2,7,1,0,1.3019620757550001,1.035733675584197
GER-Bundesliga,2526,Werder Bremen,Isaac Schmidt,3,2025,123,13974,D S,17,545,1,0.5034690070897341,1,0.5034690070897341,0,0.4690739968791604,4,9,2,0,3.0918118692934513,2.29851708561182
GER-Bundesliga,2526,Werder Bremen,Isak Hansen-Aaröen,3,2025,123,12431,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
GER-Bundesliga,2526,Werder Bremen,Jens Stage,3,2025,123,10734,M,25,2149,9,5.260067634284496,9,5.260067634284496,2,3.2642425801604986,49,23,5,0,11.55536799132824,5.557490881532431
GER-Bundesliga,2526,Werder Bremen,Jovan Milosevic,3,2025,123,11840,F S,11,360,3,2.1892627142369747,3,2.1892627142369747,1,0.24364536255598068,11,3,2,0,2.633169800043106,0.35807545483112335
GER-Bundesliga,2526,Werder Bremen,Julián Malatini,3,2025,123,12360,D S,11,508,0,0.02844528667628765,0,0.02844528667628765,0,0.1550656594336033,2,2,3,0,1.295384829863906,1.235657211393118
GER-Bundesliga,2526,Werder Bremen,Justin Njinmah,3,2025,123,10585,D F M S,29,1719,5,5.4948675986379385,5,5.4948675986379385,0,1.2397968284785748,52,17,1,0,9.222419492900372,2.50569489877671
GER-Bundesliga,2526,Werder Bremen,Karim Coulibaly,3,2025,123,13496,D S,24,1899,1,1.1301267184317112,1,1.1301267184317112,0,0.19372600317001343,6,7,3,1,3.8555471692234278,3.6204147171229124
GER-Bundesliga,2526,Werder Bremen,Karl Hein,3,2025,123,9692,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,0,0,0.270400308072567,0.270400308072567
GER-Bundesliga,2526,Werder Bremen,Keke Maximilian Topp,3,2025,123,11314,F S,20,617,1,2.021150179207325,1,2.021150179207325,1,0.873332935385406,25,9,4,0,4.603332705795765,2.0922563280910254
GER-Bundesliga,2526,Werder Bremen,Leonardo Bittencourt,3,2025,123,262,M S,16,587,0,0.21512252185493708,0,0.21512252185493708,1,0.8824588861316442,7,5,5,0,2.723938686773181,2.383876219391823
GER-Bundesliga,2526,Werder Bremen,Marco Friedl,3,2025,123,5340,D,27,2328,1,0.729124104604125,1,0.729124104604125,0,0.2931987326592207,8,5,8,1,5.189928200095892,4.9514354802668095
GER-Bundesliga,2526,Werder Bremen,Marco Grüll,3,2025,123,12924,F M S,30,1979,3,3.770629258826375,3,3.770629258826375,1,2.3132778629660606,40,33,5,0,8.952528150752187,4.805692418478429
GER-Bundesliga,2526,Werder Bremen,Mick Schmetgens,3,2025,123,13422,S,2,34,0,0.0,0,0.0,0,0.0,0,0,0,0,0.23905259370803833,0.23905259370803833
GER-Bundesliga,2526,Werder Bremen,Mio Backhaus,3,2025,123,12925,GK,28,2520,0,0.0,0,0.0,0,0.0,0,0,0,0,2.5900047654286027,2.5900047654286027
GER-Bundesliga,2526,Werder Bremen,Niklas Stark,3,2025,123,418,D S,13,654,0,0.5795709788799286,0,0.5795709788799286,0,0.0,3,0,4,2,0.45128859393298626,0.4041371922940016
GER-Bundesliga,2526,Werder Bremen,Olivier Deman,3,2025,123,12028,D S,12,891,1,0.36980773508548737,1,0.36980773508548737,1,0.8769214041531086,7,15,3,0,3.0816002897918224,2.5341456830501556
GER-Bundesliga,2526,Werder Bremen,Patrice Covic,3,2025,123,13291,M S,14,306,1,1.1091214641928673,1,1.1091214641928673,0,0.8966681715101004,5,3,1,0,2.762805512174964,1.3352618124336004
GER-Bundesliga,2526,Werder Bremen,Romano Schmid,3,2025,123,9069,F M,30,2659,3,7.6936394749209285,0,4.6625327644869685,8,9.455319803208113,53,75,4,0,15.94934793189168,5.789306495338678
GER-Bundesliga,2526,Werder Bremen,Salim Musah,3,2025,123,14481,S,4,59,1,0.28050192818045616,1,0.28050192818045616,0,0.0,4,0,0,0,0.28050192818045616,0.0
GER-Bundesliga,2526,Werder Bremen,Samuel Mbangula,3,2025,123,12904,F M S,22,1079,3,1.7021509390324354,3,1.7021509390324354,2,1.0369327440857887,15,14,0,0,4.061388239264488,1.7094199620187283
GER-Bundesliga,2526,Werder Bremen,Senne Lynen,3,2025,123,11835,D M,27,2406,0,0.7708572624251246,0,0.7708572624251246,0,1.1259425301104784,21,10,4,0,7.654582551680505,6.288614585064352
GER-Bundesliga,2526,Werder Bremen,Skelly Alvero,3,2025,123,12013,S,2,23,0,0.0,0,0.0,0,0.0,0,0,0,0,0.07283493131399155,0.07283493131399155
GER-Bundesliga,2526,Werder Bremen,Victor Boniface,3,2025,123,11867,F S,11,309,0,0.908873425796628,0,0.908873425796628,2,1.0533378049731255,16,7,1,0,2.354151902720332,0.713976114988327
GER-Bundesliga,2526,Werder Bremen,Yukinari Sugawara,3,2025,123,12761,D S,28,2268,0,1.5922868372872472,0,1.5922868372872472,5,2.0385476388037205,28,15,2,0,7.580754275433719,5.314660510979593
GER-Bundesliga,2526,Wolfsburg,Aaron Zehnter,3,2025,131,10863,D S,19,1396,2,1.3795176828280091,2,1.3795176828280091,0,1.0538889579474926,10,16,0,0,5.161925984546542,2.929190244525671
GER-Bundesliga,2526,Wolfsburg,Adam Daghim,3,2025,131,14024,M S,23,1054,2,1.4846069104969501,2,1.4846069104969501,3,2.8504923842847347,19,14,1,0,7.387978971004486,3.261505153030157
GER-Bundesliga,2526,Wolfsburg,Andreas Skov Olsen,3,2025,131,7934,M S,8,365,1,0.19574299361556768,1,0.19574299361556768,0,0.8937978446483612,7,7,1,0,2.4187796115875244,1.530781688168645
GER-Bundesliga,2526,Wolfsburg,Bence Dárdai,3,2025,131,12965,S,1,31,0,0.0,0,0.0,0,0.012427224777638912,0,1,0,0,0.012427224777638912,0.0
GER-Bundesliga,2526,Wolfsburg,Christian Eriksen,3,2025,131,646,M S,27,2106,3,4.176305533386767,0,1.9029755713418126,7,5.302006726153195,32,49,4,0,11.041844069957733,6.967473154887557
GER-Bundesliga,2526,Wolfsburg,Denis Vavro,3,2025,131,7940,D S,13,808,1,1.3020475823432207,1,1.3020475823432207,0,0.17777816951274872,10,3,2,0,0.5334797967225313,0.26796942483633757
GER-Bundesliga,2526,Wolfsburg,Dzenan Pejcinovic,3,2025,131,11227,F S,26,1085,7,5.603577203117311,7,5.603577203117311,0,0.5161480233073235,35,5,1,0,5.60931249987334,0.6786755882203579
GER-Bundesliga,2526,Wolfsburg,Jan Bürger,3,2025,131,13634,D S,7,247,0,0.06012657471001148,0,0.06012657471001148,0,0.1284901462495327,2,2,0,0,1.0541414730250835,0.9940148964524269
GER-Bundesliga,2526,Wolfsburg,Jenson Seelt,3,2025,131,13714,D S,9,681,0,0.10756358131766319,0,0.10756358131766319,0,0.0,2,0,0,0,1.855355310253799,1.855355310253799
GER-Bundesliga,2526,Wolfsburg,Jesper Lindstrom,3,2025,131,9752,M S,12,361,0,0.9141391888260841,0,0.9141391888260841,0,0.7942945100367069,8,4,2,0,1.942648047581315,0.7649932485073805
GER-Bundesliga,2526,Wolfsburg,Joakim Maehle,3,2025,131,9233,D M S,12,866,1,0.4690993372350931,1,0.4690993372350931,2,1.4448594013229012,11,10,1,0,3.4024175787344575,2.196011681109667
GER-Bundesliga,2526,Wolfsburg,Jonas Adjetey,3,2025,131,14419,D S,4,134,0,0.08738634176552296,0,0.08738634176552296,0,0.0,3,0,1,0,0.20915670320391655,0.17573834210634232
GER-Bundesliga,2526,Wolfsburg,Jonas Wind,3,2025,131,10394,F S,11,480,1,1.382240418344736,1,1.382240418344736,0,0.2623850591480732,9,5,1,0,2.308900620788336,1.0269743390381336
GER-Bundesliga,2526,Wolfsburg,Kamil Grabara,3,2025,131,12964,GK,30,2700,0,0.03640927001833916,0,0.03640927001833916,0,0.04049020633101463,1,3,1,0,4.110361446626484,4.069871239364147
GER-Bundesliga,2526,Wolfsburg,Kento Shiogai,3,2025,131,14371,M S,10,278,1,1.8814079575240612,1,1.8814079575240612,0,0.06360698491334915,9,1,1,0,2.2728226855397224,0.39141473174095154
GER-Bundesliga,2526,Wolfsburg,Kevin Paredes,3,2025,131,10395,M S,5,145,0,0.06398154236376286,0,0.06398154236376286,0,0.04308099299669266,2,1,1,0,0.6420955136418343,0.535032982006669
GER-Bundesliga,2526,Wolfsburg,Kilian Fischer,3,2025,131,11031,D S,11,801,0,0.08712375164031982,0,0.08712375164031982,0,0.4677412435412407,2,3,0,0,1.9711496345698833,1.804927940480411
GER-Bundesliga,2526,Wolfsburg,Konstantinos Koulierakis,3,2025,131,13063,D S,25,2116,2,2.8284561689943075,2,2.8284561689943075,1,1.3832258889451623,22,11,5,0,6.0174365863204,5.263185110874474
GER-Bundesliga,2526,Wolfsburg,Lovro Majer,3,2025,131,9931,M S,25,1353,2,3.570518077351153,2,3.570518077351153,3,2.9318193439394236,26,21,5,0,8.014363929629326,2.64864981174469
GER-Bundesliga,2526,Wolfsburg,Mattias Svanberg,3,2025,131,6974,M S,21,710,3,2.22151755169034,3,2.22151755169034,1,0.8542640991508961,17,6,3,1,3.885388806462288,2.010549733415246
GER-Bundesliga,2526,Wolfsburg,Maximilian Arnold,3,2025,131,153,M S,25,1837,1,0.36739245522767305,1,0.36739245522767305,4,4.247929247096181,13,29,5,0,5.136144082993269,4.320300527848303
GER-Bundesliga,2526,Wolfsburg,Mohammed Amoura,3,2025,131,13062,F M S,27,1876,8,9.822161269374192,7,9.064384591765702,3,3.972602378576994,57,24,2,0,14.378019969910383,3.996518848463893
GER-Bundesliga,2526,Wolfsburg,Moritz Jenz,3,2025,131,9943,D S,21,1794,1,0.6638292074203491,1,0.6638292074203491,0,0.06816104240715504,5,2,6,1,3.456455777399242,3.388294734992087
GER-Bundesliga,2526,Wolfsburg,Patrick Wimmer,3,2025,131,9730,F M S,22,1450,4,2.880228089168668,4,2.880228089168668,3,1.450470732524991,21,11,4,0,6.347256247885525,2.904508621431887
GER-Bundesliga,2526,Wolfsburg,Pharell Hensel,3,2025,131,14174,M S,5,68,0,0.018602386116981506,0,0.018602386116981506,0,0.0,1,0,0,0,0.018602386116981506,0.0
GER-Bundesliga,2526,Wolfsburg,Sael Kumbedi,3,2025,131,11157,D S,20,1536,0,0.07260293792933226,0,0.07260293792933226,5,2.332907471805811,3,13,2,0,4.840821730904281,3.647911237552762
GER-Bundesliga,2526,Wolfsburg,Vinicius Souza,3,2025,131,10872,M S,20,1463,0,0.0561358081176877,0,0.0561358081176877,0,0.11840684060007334,4,6,4,0,3.1356774270534515,3.0113359931856394
GER-Bundesliga,2526,Wolfsburg,Václav Cerny,3,2025,131,11851,S,2,40,0,0.07103131711483002,0,0.07103131711483002,0,0.0,1,0,0,0,0.09345263987779617,0.022421324625611305
GER-Bundesliga,2526,Wolfsburg,Yannick Gerhardt,3,2025,131,140,D M S,16,1044,1,1.067916914820671,1,1.067916914820671,0,0.3802003711462021,10,6,1,0,1.8272739574313164,1.1075187865644693
ITA-Serie A,2021,AC Milan,Alessio Romagnoli,2,2020,111,1119,D S,22,1905,1,2.8769351448863745,1,2.8769351448863745,1,0.9673002753406763,15,3,7,0,3.9543325304985046,3.9300225228071213
ITA-Serie A,2021,AC Milan,Alexis Saelemaekers,2,2020,111,8297,D M S,32,2065,2,3.0029871268197894,2,3.0029871268197894,4,3.179093863815069,28,30,5,1,12.024500304833055,6.440721970051527
ITA-Serie A,2021,AC Milan,Andrea Conti,2,2020,111,1487,D S,14,833,0,0.908635001629591,0,0.908635001629591,0,0.6681050974875689,5,8,3,0,4.437388136982918,3.218573020771146
ITA-Serie A,2021,AC Milan,Ante Rebic,2,2020,111,1852,F M S,27,1783,11,7.283670085482299,11,7.283670085482299,4,6.700196048244834,43,38,4,1,14.174341551959515,2.427316853776574
ITA-Serie A,2021,AC Milan,Brahim Diaz,2,2020,111,6421,M S,27,1254,4,3.5914513990283012,4,3.5914513990283012,3,1.371114811860025,26,19,2,0,6.498391459695995,3.060224969871342
ITA-Serie A,2021,AC Milan,Ciprian Tatarusanu,2,2020,111,1416,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ITA-Serie A,2021,AC Milan,Daniel Maldini,2,2020,111,8163,S,5,17,0,0.17796100676059723,0,0.17796100676059723,0,0.0,1,0,0,0,0.17796100676059723,0.0
ITA-Serie A,2021,AC Milan,Davide Calabria,2,2020,111,1574,D M S,32,2652,2,1.9455424072220922,2,1.9455424072220922,1,1.7728251907974482,24,21,7,0,8.915329018607736,5.882050048559904
ITA-Serie A,2021,AC Milan,Diogo Dalot,2,2020,111,7281,D S,21,1070,1,0.510491494089365,1,0.510491494089365,1,0.9577981140464544,10,9,5,0,4.294027592986822,3.0490214973688126
ITA-Serie A,2021,AC Milan,Fikayo Tomori,2,2020,111,703,D S,17,1466,1,0.9769397769123316,1,0.9769397769123316,0,0.0,5,0,0,0,4.998597530648112,4.998597530648112
ITA-Serie A,2021,AC Milan,Franck Kessié,2,2020,111,1489,M S,37,3231,13,13.495032045990229,2,3.598271030932665,4,3.90841150842607,49,32,8,0,16.192331817001104,11.070897400379181
ITA-Serie A,2021,AC Milan,Gianluigi Donnarumma,2,2020,111,1116,GK,37,3330,0,0.0,0,0.0,0,0.0,0,0,1,0,4.617560621351004,4.617560621351004
ITA-Serie A,2021,AC Milan,Hakan Calhanoglu,2,2020,111,189,M S,33,2641,4,4.757033037021756,3,3.995734015479684,9,8.855918440967798,84,97,4,0,15.453610148280859,9.75307017378509
ITA-Serie A,2021,AC Milan,Ismael Bennacer,2,2020,111,6981,M S,21,1345,0,0.934214174747467,0,0.934214174747467,2,0.5300111938267946,12,5,4,0,5.954824740998447,4.525978442281485
ITA-Serie A,2021,AC Milan,Jens Petter Hauge,2,2020,111,8974,M S,18,498,2,1.0031971856951714,2,1.0031971856951714,0,1.320996379479766,7,11,0,0,3.3493784610182047,1.1419341955333948
ITA-Serie A,2021,AC Milan,Lorenzo Colombo,2,2020,111,8478,F S,4,89,0,0.41786298900842667,0,0.41786298900842667,0,0.0,4,0,0,0,0.41786298900842667,0.0
ITA-Serie A,2021,AC Milan,Léo Duarte,2,2020,111,7919,S,1,17,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ITA-Serie A,2021,AC Milan,Mario Mandzukic,2,2020,111,1295,F S,10,201,0,1.11394699010998,0,1.11394699010998,0,0.16888929903507233,5,3,1,0,1.021451197564602,0.01775749959051609
ITA-Serie A,2021,AC Milan,Mateo Musacchio,2,2020,111,2495,D S,5,260,0,0.0,0,0.0,0,0.0,0,0,2,0,1.065111629664898,1.065111629664898
ITA-Serie A,2021,AC Milan,Matteo Gabbia,2,2020,111,4920,D S,8,556,0,0.7226849980652332,0,0.7226849980652332,0,0.0,5,0,2,0,1.3648272454738617,1.346856251358986
ITA-Serie A,2021,AC Milan,Pierre Kalulu Kyatengwa,2,2020,111,8313,D S,13,725,1,0.7651956975460052,1,0.7651956975460052,1,0.6814032876864076,3,6,1,0,2.8598673716187477,2.7183524519205093
ITA-Serie A,2021,AC Milan,Rade Krunic,2,2020,111,1311,M S,25,688,1,0.7124357912689447,1,0.7124357912689447,2,1.2849788051098585,8,8,3,0,2.9975263103842735,1.9331392236053944
ITA-Serie A,2021,AC Milan,Rafael Leão,2,2020,111,7193,F M S,30,1938,6,7.025988154113293,6,7.025988154113293,6,4.885734288021922,43,27,5,0,13.913312271237373,3.8281389120966196
ITA-Serie A,2021,AC Milan,Samu Castillejo,2,2020,111,2303,M S,28,1154,1,2.6576890870928764,1,2.6576890870928764,0,0.8965471852570772,25,10,5,0,5.59050740301609,2.6902942564338446
ITA-Serie A,2021,AC Milan,Sandro Tonali,2,2020,111,7958,M S,25,1342,0,0.434503803960979,0,0.434503803960979,0,1.2424729689955711,10,16,1,1,5.086322391405702,4.761538976803422
ITA-Serie A,2021,AC Milan,Simon Kjaer,2,2020,111,4699,D,28,2403,0,1.0273185102269053,0,1.0273185102269053,2,1.1877201180905104,16,7,3,0,6.938273724168539,6.609566323459148
ITA-Serie A,2021,AC Milan,Soualiho Meité,2,2020,111,3739,M S,30,1492,1,0.8537727985531092,1,0.8537727985531092,1,0.8431711932644248,15,13,2,0,7.524185158312321,6.331333534792066
ITA-Serie A,2021,AC Milan,Theo Hernández,2,2020,111,2547,D,33,2940,7,4.4323344407603145,7,4.4323344407603145,5,5.139628290198743,48,42,9,0,16.0541213452816,10.365893311798573
ITA-Serie A,2021,AC Milan,Zlatan Ibrahimovic,2,2020,111,1741,F S,19,1503,15,16.254984244704247,12,11.687309190630913,2,1.4163753855973482,80,19,2,1,11.79189470410347,3.0064300671219826
ITA-Serie A,2021,Atalanta,Alejandro Gomez,2,2020,107,1491,F M S,10,676,4,2.7268915865570307,4,2.7268915865570307,2,1.6215687803924084,29,19,0,0,6.293661892414093,3.8219358026981354
ITA-Serie A,2021,Atalanta,Aleksey Miranchuk,2,2020,107,2711,M S,25,641,4,1.58031090721488,4,1.58031090721488,2,2.1162484996020794,15,14,0,0,7.139651561155915,4.501211099326611
